650409,0.39405914553260324
650409,0.4258829399007553
511671,0.4746235182524857
511671,0.40560676060698986
448776,0.5380687841221642
448776,0.23467079522622292
882444,0.39582431404254215
882444,0.9636747653709725
419730,0.26846650799424454
419730,0.057104731657705576
460980,0.6006526558378988
460980,0.7535099079705703
682503,0.5851495795015251
682503,0.9134049241026911
231890,0.596894326673031
231890,0.15827419823700084
386196,0.5722538392326673
386196,0.22966287779966577
648894,0.8826187321227541
648894,0.34863631209440593
811924,0.4181176936966624
811924,0.597200035409093
216782,0.402259466743058
216782,0.4723836047617741
352753,0.8514709383442329
352753,0.29425157311355055
91053,0.2626198719948869
91053,0.3095520201493671
324615,0.06651940817064428
324615,0.18256930438490737
952084,0.5608380380080922
952084,0.8581291080939412
736717,0.2976643854118982
736717,0.6626503640571534
603946,0.6325460829598174
603946,0.07222726275893776
68051,0.7212348634884631
68051,0.9470740481014382
60302,0.7322486333479183
60302,0.19408380113420698
605695,0.3121695496033777
605695,0.8412532889198354
869208,0.744273794869951
869208,0.5498469161474973
100959,0.2839382050728576
100959,0.4379825215419799
500491,0.5503859061486562
500491,0.5664769126312981
875047,0.4354114273608364
875047,0.6101715248406705
971283,0.3682463979614201
971283,0.023221392376667538
701718,0.04946100196620773
701718,0.5609029583084478
231531,0.5692895724168534
231531,0.7843312895802325
400874,0.7983267495723478
400874,0.4411404707721165
695246,0.13722909681686002
695246,0.5840303025471835
199827,0.027230448607307167
199827,0.2525168607344126
529791,0.5989069022480206
529791,0.7268749037572702
199125,0.029287530550573093
199125,0.08008667321070495
792200,0.7439444491689026
792200,0.4997221131280818
779410,0.1821075548890846
779410,0.5558770417581262
272942,0.5691952893221919
272942,0.017799696854095437
274475,0.19270927701731366
274475,0.10268809993885952
218236,0.4035158012203286
218236,0.3758371868269048
691067,0.15601417592285372
691067,0.37265426095571597
974795,0.8630230400230822
974795,0.7771775948650839
704697,0.6908350675719519
704697,0.7642925861224024
660872,0.7480227667831788
660872,0.5432028836640195
389205,0.31049709686996096
389205,0.8418710225217616
218959,0.866109603772843
218959,0.1315853138334896
521074,0.008284626618059066
521074,0.03877155485152606
374644,0.025185402951909186
374644,0.29815255619701
102554,0.15924659270414487
102554,0.985747146301904
985200,0.5346871446755385
985200,0.23163932811347243
803333,0.34693165212706645
803333,0.6441482231104964
613611,0.3926758504182589
613611,0.254133831644921
229583,0.31081214624684417
229583,0.24048276558981652
70637,0.2486838411436869
70637,0.7617975753079189
620331,0.005462397254346607
620331,0.9595893674239636
