762903,0.7420414778147234
762903,0.22238824784107336
311481,0.8736921316168366
311481,0.22481698055687438
303991,0.4689035287341473
303991,0.251566349290137
6664,0.821953355232616
6664,0.7894315353805075
593319,0.9721965897820528
593319,0.8978114759714216
187536,0.1962588184434576
187536,0.08195667172175702
69523,0.26314328891751826
69523,0.5818130766281574
471048,0.5461737976920317
471048,0.13026201541769233
124501,0.09948209969923838
124501,0.6149668687863965
86671,0.5710368521507087
86671,0.4748507351604744
379316,0.15337467583769948
379316,0.6371506636442256
183510,0.47628380567139494
183510,0.31176510681815783
452703,0.5164616213784232
452703,0.09770659498979772
796170,0.11047877280739515
796170,0.5238029260252997
955333,0.4167772555513959
955333,0.8398824292336466
810557,0.6984678630064858
810557,0.04359032521610273
280129,0.15611379065912523
280129,0.8656395567267978
981948,0.4972020795924206
981948,0.8020378650583437
696933,0.10318384572954242
696933,0.036766261693347735
955476,0.035326348758663806
955476,0.2946923299688847
750069,0.38271198029536646
750069,0.39273218765215956
971708,0.3515636331657802
971708,0.6587532703136735
857436,0.2739653318519917
857436,0.2324368709156316
739881,0.38616475675875817
739881,0.7184393070075153
11776,0.6354814252642917
11776,0.7718290641440506
159398,0.627104263834313
159398,0.43206745451120565
82760,0.7905404710196321
82760,0.518329596786886
811207,0.017530767834872618
811207,0.4517408175646229
292082,0.9675620063440761
292082,0.5786085219486814
941071,0.23962230967012443
941071,0.8752712969831876
841383,0.009255202380947902
841383,0.4527285750450608
159268,0.9976362595069097
159268,0.5450731257257668
697082,0.7365599024838447
697082,0.22331166421571103
521521,0.6739155592184316
521521,0.9755679624436958
616108,0.42713765365470624
616108,0.6629875146483472
780733,0.6011305237827171
780733,0.47818954510732814
272011,0.5891473342064885
272011,0.28725730819535633
84414,0.6349581830035728
84414,0.7914102296461826
642203,0.9066398744413643
642203,0.45161409321190316
892582,0.9900553505184182
892582,0.39086594719977164
804467,0.6298649240390762
804467,0.3574617236272918
611431,0.4750197450184027
611431,0.7841243469327742
991488,0.2586286074972285
991488,0.48577197813099016
683197,0.1338231128260975
683197,0.2672215098714663
110859,0.7389441122810144
110859,0.8246245863723193
647774,0.4239060214769752
647774,0.8204658379076882
898333,0.14787759449707572
898333,0.6671614445589464
217451,0.1330220432187761
217451,0.8281096835044993
84479,0.04036720744557987
84479,0.6725846805595124
365831,0.029867598712608134
365831,0.34303921436149076
476509,0.35165895410893266
476509,0.7235015548585826
546836,0.9074176364912911
546836,0.445151207300288
400724,0.872630145166952
400724,0.22228330144085384
600831,0.13090236589481952
600831,0.29627789718175457
266896,0.7086679713427426
266896,0.09566754940708111
645468,0.9065282488083255
645468,0.48509228973979013
771384,0.9533115200014863
771384,0.0615864749282895
155841,0.02031716803509942
155841,0.39708677151884475
909868,0.833530005441265
909868,0.050836309677077196
805525,0.8996800321019195
805525,0.3191644848220685
905520,0.5101339525216134
905520,0.8518313704417793
645216,0.721117054659306
645216,0.9641815534679983
547567,0.9207254416019371
547567,0.3635297574355544
606641,0.9363634039977632
606641,0.7087027882344132
738729,0.863112847078355
738729,0.029521749136873665
69890,0.2530726438958645
69890,0.8038588226320296
783181,0.44870755227514236
783181,0.8165486473993778
431622,0.3884572774531141
431622,0.8007196915570637
635866,0.7256694163918658
635866,0.04621296534524999
183941,0.6802527201021331
183941,0.3645114890674852
581208,0.6832362290330081
581208,0.21777852490763216
738806,0.37094145322319416
738806,0.7961880668040092
933627,0.19798385287106968
933627,0.9655627024926314
300421,0.68778656884935
300421,0.29443505432486017
36470,0.6389191767484587
36470,0.8474856680139513
845910,0.29610081652286313
845910,0.9329705872452814
545604,0.6005126407574469
545604,0.08353686717395481
920554,0.09746641169964354
920554,0.3704577386855411
775534,0.4030498750588263
775534,0.5048904147716053
